episode,qlearning_reward,qlearning_length,qlearning_success,qlearning_eps,prospect_reward,prospect_length,prospect_success,prospect_eps,sarsa_reward,sarsa_length,sarsa_success,sarsa_eps,double_q_reward,double_q_length,double_q_success,double_q_eps,ucb_reward,ucb_length,ucb_success,ucb_eps,expected_sarsa_reward,expected_sarsa_length,expected_sarsa_success,expected_sarsa_eps
1166,-144.5677,180,0,0.010000,-144.2266,180,0,0.279521,-144.5793,180,0,0.063689,-144.5338,180,0,0.010000,-144.5866,180,0,0.000000,-144.5772,180,0,0.010000
1167,-144.6192,180,0,0.010000,-144.1970,180,0,0.279216,-144.5462,180,0,0.063539,-144.6120,180,0,0.010000,-144.5780,180,0,0.000000,-144.5521,180,0,0.010000
1168,-144.5748,180,0,0.010000,-144.1874,180,0,0.278910,-144.6142,180,0,0.063389,-144.5955,180,0,0.010000,-144.5986,180,0,0.000000,-144.5275,180,0,0.010000
1169,-144.6242,180,0,0.010000,-144.2667,180,0,0.278606,-144.5493,180,0,0.063240,-144.5797,180,0,0.010000,-144.5454,180,0,0.000000,-144.5642,180,0,0.010000
1170,-144.5527,180,0,0.010000,-144.2512,180,0,0.278301,-144.5160,180,0,0.063091,-144.5815,180,0,0.010000,-144.5979,180,0,0.000000,-144.6002,180,0,0.010000
1171,-144.5968,180,0,0.010000,-144.1647,180,0,0.277997,-144.5560,180,0,0.062942,-144.5780,180,0,0.010000,-144.5970,180,0,0.000000,-144.6382,180,0,0.010000
1172,-144.6349,180,0,0.010000,-144.1918,180,0,0.277693,-144.6016,180,0,0.062793,-144.5681,180,0,0.010000,-144.5080,180,0,0.000000,-144.5838,180,0,0.010000
1173,-144.7481,180,0,0.010000,-144.1572,180,0,0.277390,-144.5150,180,0,0.062645,-144.5700,180,0,0.010000,-144.6342,180,0,0.000000,-144.5468,180,0,0.010000
1174,-144.6535,180,0,0.010000,-144.1696,180,0,0.277087,-144.6147,180,0,0.062497,-144.5681,180,0,0.010000,-144.5616,180,0,0.000000,-144.5739,180,0,0.010000
1175,-144.6057,180,0,0.010000,-144.2045,180,0,0.276784,-144.6100,180,0,0.062350,-144.5922,180,0,0.010000,-144.5532,180,0,0.000000,-144.5696,180,0,0.010000
1176,-144.5311,180,0,0.010000,-144.2000,180,0,0.276482,-144.5793,180,0,0.062203,-144.5366,180,0,0.010000,-144.5659,180,0,0.000000,-144.5816,180,0,0.010000
1177,-144.5948,180,0,0.010000,-144.1744,180,0,0.276180,-144.6477,180,0,0.062056,-144.5540,180,0,0.010000,-144.5996,180,0,0.000000,-144.5441,180,0,0.010000
1178,-144.6060,180,0,0.010000,-144.2108,180,0,0.275878,-144.5958,180,0,0.061910,-144.5312,180,0,0.010000,-144.6226,180,0,0.000000,-144.5394,180,0,0.010000
1179,-144.6149,180,0,0.010000,-144.2051,180,0,0.275577,-144.6504,180,0,0.061764,-144.5416,180,0,0.010000,-144.6692,180,0,0.000000,-144.5866,180,0,0.010000
1180,-144.5842,180,0,0.010000,-144.2442,180,0,0.275275,-144.5596,180,0,0.061618,-144.5720,180,0,0.010000,-144.5770,180,0,0.000000,-144.5719,180,0,0.010000
1181,-144.5202,180,0,0.010000,-144.1614,180,0,0.274975,-144.5740,180,0,0.061473,-144.5580,180,0,0.010000,-144.5464,180,0,0.000000,-144.6063,180,0,0.010000
1182,-144.5830,180,0,0.010000,-144.2139,180,0,0.274674,-144.6622,180,0,0.061328,-144.6078,180,0,0.010000,-144.5609,180,0,0.000000,-144.6183,180,0,0.010000
1183,-144.5411,180,0,0.010000,-144.2402,180,0,0.274374,-144.5876,180,0,0.061183,-144.5801,180,0,0.010000,-144.5887,180,0,0.000000,-144.5604,180,0,0.010000
1184,-144.5988,180,0,0.010000,-144.2161,180,0,0.274074,-144.6099,180,0,0.061039,-144.5919,180,0,0.010000,-144.5153,180,0,0.000000,-144.5342,180,0,0.010000
1185,-144.5564,180,0,0.010000,-144.2153,180,0,0.273775,-144.5606,180,0,0.060895,-144.5822,180,0,0.010000,-144.5692,180,0,0.000000,-144.6101,180,0,0.010000
1186,-144.6001,180,0,0.010000,-144.1968,180,0,0.273476,-144.5184,180,0,0.060751,-144.5711,180,0,0.010000,-144.5031,180,0,0.000000,-144.6112,180,0,0.010000
1187,-144.5570,180,0,0.010000,-144.1861,180,0,0.273177,-144.6193,180,0,0.060608,-144.5511,180,0,0.010000,-144.5194,180,0,0.000000,-144.6078,180,0,0.010000
1188,-144.5615,180,0,0.010000,-144.2892,180,0,0.272878,-144.5006,180,0,0.060465,-144.5184,180,0,0.010000,-144.5324,180,0,0.000000,-144.5553,180,0,0.010000
1189,-144.6947,180,0,0.010000,-144.1862,180,0,0.272580,-144.6006,180,0,0.060322,-144.5678,180,0,0.010000,-144.5413,180,0,0.000000,-144.6164,180,0,0.010000
1190,-144.5210,180,0,0.010000,-144.2058,180,0,0.272283,-144.5783,180,0,0.060180,-144.6151,180,0,0.010000,-144.5521,180,0,0.000000,-144.6623,180,0,0.010000
1191,-144.5635,180,0,0.010000,-144.1620,180,0,0.271985,-144.5478,180,0,0.060038,-144.5970,180,0,0.010000,-144.5782,180,0,0.000000,-144.5326,180,0,0.010000
1192,-144.5430,180,0,0.010000,-144.2350,180,0,0.271688,-144.5793,180,0,0.059896,-144.5088,180,0,0.010000,-144.5625,180,0,0.000000,-144.5778,180,0,0.010000
1193,-144.5284,180,0,0.010000,-144.2099,180,0,0.271391,-144.5908,180,0,0.059755,-144.5557,180,0,0.010000,-144.5526,180,0,0.000000,-144.5120,180,0,0.010000
1194,-144.5570,180,0,0.010000,-144.1647,180,0,0.271094,-144.6540,180,0,0.059614,-144.5647,180,0,0.010000,-144.5798,180,0,0.000000,-144.5937,180,0,0.010000
1195,-144.6458,180,0,0.010000,-144.1603,180,0,0.270798,-144.5264,180,0,0.059473,-144.5672,180,0,0.010000,-144.6382,180,0,0.000000,-144.5541,180,0,0.010000
1196,-144.5996,180,0,0.010000,-144.1691,180,0,0.270502,-144.5197,180,0,0.059333,-144.5223,180,0,0.010000,-144.5544,180,0,0.000000,-144.5421,180,0,0.010000
1197,-144.5990,180,0,0.010000,-144.1731,180,0,0.270207,-144.5506,180,0,0.059193,-144.6543,180,0,0.010000,-144.5560,180,0,0.000000,-144.5629,180,0,0.010000
1198,-144.6778,180,0,0.010000,-144.2307,180,0,0.269912,-144.5365,180,0,0.059053,-144.5849,180,0,0.010000,-144.5794,180,0,0.000000,-144.5936,180,0,0.010000
1199,-144.6233,180,0,0.010000,-144.1905,180,0,0.269617,-144.5805,180,0,0.058914,-144.6003,180,0,0.010000,-144.5340,180,0,0.000000,-144.5915,180,0,0.010000
1200,-144.5851,180,0,0.010000,-144.2337,180,0,0.269322,-144.5536,180,0,0.058775,-144.6562,180,0,0.010000,-144.5614,180,0,0.000000,-144.5814,180,0,0.010000
1201,-144.6244,180,0,0.010000,-144.1912,180,0,0.269028,-144.6096,180,0,0.058637,-144.5461,180,0,0.010000,-144.5879,180,0,0.000000,-144.5707,180,0,0.010000
1202,-144.6141,180,0,0.010000,-144.2474,180,0,0.268734,-144.5254,180,0,0.058498,-144.5545,180,0,0.010000,-144.5570,180,0,0.000000,-144.5835,180,0,0.010000
1203,-144.5667,180,0,0.010000,-144.2128,180,0,0.268440,-144.6881,180,0,0.058360,-144.5687,180,0,0.010000,-144.5953,180,0,0.000000,-144.5850,180,0,0.010000
1204,-144.6071,180,0,0.010000,-144.2754,180,0,0.268147,-144.7009,180,0,0.058223,-144.5776,180,0,0.010000,-144.5827,180,0,0.000000,-144.5261,180,0,0.010000
1205,-144.6780,180,0,0.010000,-144.1672,180,0,0.267854,-144.5907,180,0,0.058085,-144.5715,180,0,0.010000,-144.5761,180,0,0.000000,-144.5864,180,0,0.010000
1206,-144.6067,180,0,0.010000,-144.1880,180,0,0.267561,-144.5792,180,0,0.057948,-144.6239,180,0,0.010000,-144.6221,180,0,0.000000,-144.5777,180,0,0.010000
1207,-144.6504,180,0,0.010000,-144.1841,180,0,0.267269,-144.5735,180,0,0.057811,-144.6214,180,0,0.010000,-144.5919,180,0,0.000000,-144.5851,180,0,0.010000
1208,-144.6097,180,0,0.010000,-144.2019,180,0,0.266977,-144.4965,180,0,0.057675,-144.5303,180,0,0.010000,-144.5482,180,0,0.000000,-144.5913,180,0,0.010000
1209,-144.6112,180,0,0.010000,-144.2377,180,0,0.266685,-144.5371,180,0,0.057539,-144.5415,180,0,0.010000,-144.5932,180,0,0.000000,-144.5698,180,0,0.010000
1210,-144.5896,180,0,0.010000,-144.1545,180,0,0.266394,-144.5569,180,0,0.057403,-144.6054,180,0,0.010000,-144.6201,180,0,0.000000,-144.5573,180,0,0.010000
1211,-144.6201,180,0,0.010000,-144.1969,180,0,0.266103,-144.5392,180,0,0.057268,-144.5618,180,0,0.010000,-144.5999,180,0,0.000000,-144.6157,180,0,0.010000
1212,-144.6625,180,0,0.010000,-144.1609,180,0,0.265812,-144.5412,180,0,0.057133,-144.5855,180,0,0.010000,-144.5593,180,0,0.000000,-144.6008,180,0,0.010000
1213,-144.5719,180,0,0.010000,-144.1840,180,0,0.265522,-144.4587,180,0,0.056998,-144.5450,180,0,0.010000,-144.5690,180,0,0.000000,-144.6176,180,0,0.010000
1214,-144.6087,180,0,0.010000,-144.2362,180,0,0.265232,-144.5511,180,0,0.056864,-144.5905,180,0,0.010000,-144.5938,180,0,0.000000,-144.5867,180,0,0.010000
1215,-144.6280,180,0,0.010000,-144.2546,180,0,0.264942,-144.6196,180,0,0.056729,-144.6260,180,0,0.010000,-144.6311,180,0,0.000000,-144.5335,180,0,0.010000
1216,-144.5747,180,0,0.010000,-144.1533,180,0,0.264652,-144.7019,180,0,0.056596,-144.5900,180,0,0.010000,-144.5795,180,0,0.000000,-144.6366,180,0,0.010000
1217,-144.6243,180,0,0.010000,-144.1720,180,0,0.264363,-144.5347,180,0,0.056462,-144.5761,180,0,0.010000,-144.5494,180,0,0.000000,-144.5306,180,0,0.010000
1218,-144.5826,180,0,0.010000,-144.2067,180,0,0.264074,-144.5607,180,0,0.056329,-144.5937,180,0,0.010000,-144.5538,180,0,0.000000,-144.5921,180,0,0.010000
1219,-144.5296,180,0,0.010000,-144.2143,180,0,0.263786,-144.5710,180,0,0.056196,-144.5429,180,0,0.010000,-144.5851,180,0,0.000000,-144.6103,180,0,0.010000
1220,-144.5879,180,0,0.010000,-144.1748,180,0,0.263498,-144.5300,180,0,0.056064,-144.5654,180,0,0.010000,-144.5330,180,0,0.000000,-144.5422,180,0,0.010000
1221,-144.6600,180,0,0.010000,-144.1617,180,0,0.263210,-144.6040,180,0,0.055931,-144.5403,180,0,0.010000,-144.6408,180,0,0.000000,-144.5891,180,0,0.010000
1222,-144.6483,180,0,0.010000,-144.1663,180,0,0.262922,-144.5969,180,0,0.055799,-144.6015,180,0,0.010000,-144.6369,180,0,0.000000,-144.5391,180,0,0.010000
1223,-144.5449,180,0,0.010000,-144.3044,180,0,0.262635,-144.6255,180,0,0.055668,-144.5831,180,0,0.010000,-144.6482,180,0,0.000000,-144.6400,180,0,0.010000
1224,-144.6226,180,0,0.010000,-144.1565,180,0,0.262348,-144.5575,180,0,0.055536,-144.6386,180,0,0.010000,-144.6093,180,0,0.000000,-144.5643,180,0,0.010000
1225,-144.5460,180,0,0.010000,-144.1600,180,0,0.262061,-144.6445,180,0,0.055405,-144.5521,180,0,0.010000,-144.5292,180,0,0.000000,-144.5938,180,0,0.010000
1226,-144.6261,180,0,0.010000,-144.1569,180,0,0.261775,-144.6276,180,0,0.055275,-144.5524,180,0,0.010000,-144.5819,180,0,0.000000,-144.5520,180,0,0.010000
1227,-144.5446,180,0,0.010000,-144.2273,180,0,0.261489,-144.6800,180,0,0.055144,-144.5346,180,0,0.010000,-144.5775,180,0,0.000000,-144.5447,180,0,0.010000
1228,-144.5741,180,0,0.010000,-144.1884,180,0,0.261203,-144.5817,180,0,0.055014,-144.5901,180,0,0.010000,-144.5479,180,0,0.000000,-144.5518,180,0,0.010000
1229,-144.5578,180,0,0.010000,-144.2027,180,0,0.260918,-144.4779,180,0,0.054884,-144.5368,180,0,0.010000,-144.5643,180,0,0.000000,-144.5549,180,0,0.010000
1230,-144.4809,180,0,0.010000,-144.1840,180,0,0.260633,-144.5841,180,0,0.054755,-144.5516,180,0,0.010000,-144.5809,180,0,0.000000,-144.6021,180,0,0.010000
1231,-144.6389,180,0,0.010000,-144.1994,180,0,0.260348,-144.5835,180,0,0.054626,-144.5750,180,0,0.010000,-144.5434,180,0,0.000000,-144.5642,180,0,0.010000
1232,-144.6646,180,0,0.010000,-144.1594,180,0,0.260063,-144.6190,180,0,0.054497,-144.5496,180,0,0.010000,-144.5864,180,0,0.000000,-144.5860,180,0,0.010000
1233,-144.6709,180,0,0.010000,-144.2210,180,0,0.259779,-144.5406,180,0,0.054368,-144.5625,180,0,0.010000,-144.5692,180,0,0.000000,-144.5847,180,0,0.010000
1234,-144.6313,180,0,0.010000,-144.1385,180,0,0.259495,-144.5534,180,0,0.054240,-144.5379,180,0,0.010000,-144.5561,180,0,0.000000,-144.5554,180,0,0.010000
1235,-144.5602,180,0,0.010000,-144.1669,180,0,0.259212,-144.5415,180,0,0.054112,-144.5082,180,0,0.010000,-144.5636,180,0,0.000000,-144.5581,180,0,0.010000
1236,-144.6331,180,0,0.010000,-144.2278,180,0,0.258929,-144.6269,180,0,0.053985,-144.6204,180,0,0.010000,-144.5981,180,0,0.000000,-144.5439,180,0,0.010000
1237,-144.5611,180,0,0.010000,-144.2019,180,0,0.258646,-144.5868,180,0,0.053857,-144.5959,180,0,0.010000,-144.5784,180,0,0.000000,-144.6152,180,0,0.010000
1238,-144.6306,180,0,0.010000,-144.1600,180,0,0.258363,-144.5796,180,0,0.053730,-144.6499,180,0,0.010000,-144.5749,180,0,0.000000,-144.5943,180,0,0.010000
1239,-144.5206,180,0,0.010000,-144.2015,180,0,0.258081,-144.5575,180,0,0.053603,-144.6136,180,0,0.010000,-144.6505,180,0,0.000000,-144.5634,180,0,0.010000
1240,-144.5752,180,0,0.010000,-144.1633,180,0,0.257799,-144.5323,180,0,0.053477,-144.6834,180,0,0.010000,-144.5920,180,0,0.000000,-144.6047,180,0,0.010000
1241,-144.5121,180,0,0.010000,-144.1652,180,0,0.257517,-144.5883,180,0,0.053351,-144.6182,180,0,0.010000,-144.5737,180,0,0.000000,-144.5733,180,0,0.010000
1242,-144.5981,180,0,0.010000,-144.1744,180,0,0.257236,-144.5857,180,0,0.053225,-144.6116,180,0,0.010000,-144.5239,180,0,0.000000,-144.5692,180,0,0.010000
1243,-144.5348,180,0,0.010000,-144.2282,180,0,0.256955,-144.5463,180,0,0.053099,-144.5993,180,0,0.010000,-144.6310,180,0,0.000000,-144.5655,180,0,0.010000
1244,-144.6207,180,0,0.010000,-144.1197,180,0,0.256674,-144.6416,180,0,0.052974,-144.5873,180,0,0.010000,-144.5373,180,0,0.000000,-144.5620,180,0,0.010000
1245,-144.5385,180,0,0.010000,-144.1648,180,0,0.256394,-144.6101,180,0,0.052849,-144.6056,180,0,0.010000,-144.5811,180,0,0.000000,-144.5517,180,0,0.010000
1246,-144.6667,180,0,0.010000,-144.2478,180,0,0.256113,-144.4982,180,0,0.052725,-144.5357,180,0,0.010000,-144.5305,180,0,0.000000,-144.5999,180,0,0.010000
1247,-144.5367,180,0,0.010000,-144.1613,180,0,0.255834,-144.5382,180,0,0.052600,-144.5508,180,0,0.010000,-144.5826,180,0,0.000000,-144.5219,180,0,0.010000
1248,-144.5960,180,0,0.010000,-144.2529,180,0,0.255554,-144.6114,180,0,0.052476,-144.5941,180,0,0.010000,-144.5324,180,0,0.000000,-144.5830,180,0,0.010000
1249,-144.6801,180,0,0.010000,-144.1808,180,0,0.255275,-144.5613,180,0,0.052352,-144.5550,180,0,0.010000,-144.5800,180,0,0.000000,-144.5369,180,0,0.010000
1250,-144.5377,180,0,0.010000,-144.2208,180,0,0.254996,-144.5038,180,0,0.052229,-144.5903,180,0,0.010000,-144.5442,180,0,0.000000,-144.6067,180,0,0.010000
1251,-144.6382,180,0,0.010000,-144.1414,180,0,0.254717,-144.7123,180,0,0.052106,-144.5369,180,0,0.010000,-144.5626,180,0,0.000000,-144.5688,180,0,0.010000
1252,-144.6006,180,0,0.010000,-144.1694,180,0,0.254439,-144.5717,180,0,0.051983,-144.5731,180,0,0.010000,-144.5647,180,0,0.000000,-144.6137,180,0,0.010000
1253,-144.6284,180,0,0.010000,-144.1811,180,0,0.254161,-144.5632,180,0,0.051860,-144.5443,180,0,0.010000,-144.5596,180,0,0.000000,-144.5751,180,0,0.010000
1254,-144.5752,180,0,0.010000,-144.1440,180,0,0.253883,-144.6891,180,0,0.051738,-144.6169,180,0,0.010000,-144.5659,180,0,0.000000,-144.5726,180,0,0.010000
1255,-144.6190,180,0,0.010000,-144.2096,180,0,0.253606,-144.5285,180,0,0.051616,-144.5848,180,0,0.010000,-144.6250,180,0,0.000000,-144.5895,180,0,0.010000
1256,-144.6217,180,0,0.010000,-144.1604,180,0,0.253329,-144.5452,180,0,0.051494,-144.5963,180,0,0.010000,-144.5738,180,0,0.000000,-144.5091,180,0,0.010000
1257,-144.6295,180,0,0.010000,-144.1625,180,0,0.253052,-144.5862,180,0,0.051372,-144.5576,180,0,0.010000,-144.5709,180,0,0.000000,-144.6486,180,0,0.010000
1258,-144.6058,180,0,0.010000,-144.2552,180,0,0.252776,-144.6032,180,0,0.051251,-144.5730,180,0,0.010000,-144.5534,180,0,0.000000,-144.5218,180,0,0.010000
1259,-144.5667,180,0,0.010000,-144.2264,180,0,0.252499,-144.5968,180,0,0.051130,-144.6309,180,0,0.010000,-144.6075,180,0,0.000000,-144.5432,180,0,0.010000
1260,-144.6108,180,0,0.010000,-144.1602,180,0,0.252224,-144.5752,180,0,0.051010,-144.5735,180,0,0.010000,-144.6073,180,0,0.000000,-144.5091,180,0,0.010000
1261,-144.6360,180,0,0.010000,-144.2875,180,0,0.251948,-144.6765,180,0,0.050889,-144.5161,180,0,0.010000,-144.5539,180,0,0.000000,-144.5311,180,0,0.010000
1262,-144.7518,180,0,0.010000,-144.2066,180,0,0.251673,-144.5244,180,0,0.050769,-144.5197,180,0,0.010000,-144.5902,180,0,0.000000,-144.5688,180,0,0.010000
1263,-144.5450,180,0,0.010000,-144.2152,180,0,0.251398,-144.6459,180,0,0.050650,-144.5360,180,0,0.010000,-144.5177,180,0,0.000000,-144.5482,180,0,0.010000
1264,-144.5125,180,0,0.010000,-144.1189,180,0,0.251123,-144.5961,180,0,0.050530,-144.6017,180,0,0.010000,-144.6095,180,0,0.000000,-144.6461,180,0,0.010000
1265,-144.5728,180,0,0.010000,-144.2885,180,0,0.250849,-144.5832,180,0,0.050411,-144.5498,180,0,0.010000,-144.5773,180,0,0.000000,-144.5603,180,0,0.010000
1266,-144.6028,180,0,0.010000,-144.2646,180,0,0.250575,-144.5522,180,0,0.050292,-144.6012,180,0,0.010000,-144.6012,180,0,0.000000,-144.5681,180,0,0.010000
1267,-144.6053,180,0,0.010000,-144.2071,180,0,0.250301,-144.6182,180,0,0.050173,-144.5888,180,0,0.010000,-144.6501,180,0,0.000000,-144.6183,180,0,0.010000
1268,-144.7212,180,0,0.010000,-144.1742,180,0,0.250027,-144.5702,180,0,0.050055,-144.5665,180,0,0.010000,-144.6005,180,0,0.000000,-144.5972,180,0,0.010000
1269,-144.6348,180,0,0.010000,-144.2456,180,0,0.249754,-144.5457,180,0,0.049937,-144.5591,180,0,0.010000,-144.5366,180,0,0.000000,-144.5853,180,0,0.010000
1270,-144.6494,180,0,0.010000,-144.2077,180,0,0.249481,-144.4820,180,0,0.049819,-144.6071,180,0,0.010000,-144.5929,180,0,0.000000,-144.5745,180,0,0.010000
1271,-144.5745,180,0,0.010000,-144.1668,180,0,0.249209,-144.5584,180,0,0.049702,-144.5772,180,0,0.010000,-144.5623,180,0,0.000000,-144.5761,180,0,0.010000
1272,-144.5851,180,0,0.010000,-144.1717,180,0,0.248936,-144.5475,180,0,0.049584,-144.5816,180,0,0.010000,-144.5566,180,0,0.000000,-144.5422,180,0,0.010000
1273,-144.5835,180,0,0.010000,-144.1854,180,0,0.248664,-144.6132,180,0,0.049467,-144.5862,180,0,0.010000,-144.5713,180,0,0.000000,-144.5289,180,0,0.010000
1274,-144.5919,180,0,0.010000,-144.1820,180,0,0.248393,-144.5498,180,0,0.049351,-144.5559,180,0,0.010000,-144.6069,180,0,0.000000,-144.5739,180,0,0.010000
1275,-144.7024,180,0,0.010000,-144.1547,180,0,0.248121,-144.6134,180,0,0.049234,-144.5507,180,0,0.010000,-144.5551,180,0,0.000000,-144.5387,180,0,0.010000
1276,-144.5784,180,0,0.010000,-144.1787,180,0,0.247850,-144.5467,180,0,0.049118,-144.5400,180,0,0.010000,-144.5632,180,0,0.000000,-144.6039,180,0,0.010000
1277,-144.6068,180,0,0.010000,-144.1276,180,0,0.247579,-144.6000,180,0,0.049002,-144.5721,180,0,0.010000,-144.6148,180,0,0.000000,-144.5904,180,0,0.010000
1278,-144.5826,180,0,0.010000,-144.1265,180,0,0.247309,-144.5850,180,0,0.048887,-144.5593,180,0,0.010000,-144.5738,180,0,0.000000,-144.6158,180,0,0.010000
1279,-144.6620,180,0,0.010000,-144.1646,180,0,0.247039,-144.5706,180,0,0.048771,-144.5269,180,0,0.010000,-144.5617,180,0,0.000000,-144.5945,180,0,0.010000
1280,-144.6092,180,0,0.010000,-144.1702,180,0,0.246769,-144.6082,180,0,0.048656,-144.6270,180,0,0.010000,-144.5876,180,0,0.000000,-144.5364,180,0,0.010000
1281,-144.6204,180,0,0.010000,-144.1402,180,0,0.246499,-144.6589,180,0,0.048542,-144.5871,180,0,0.010000,-144.6048,180,0,0.000000,-144.5631,180,0,0.010000
1282,-144.6266,180,0,0.010000,-144.2466,180,0,0.246230,-144.6269,180,0,0.048427,-144.5965,180,0,0.010000,-144.5828,180,0,0.000000,-144.5906,180,0,0.010000
1283,-144.6314,180,0,0.010000,-144.1957,180,0,0.245961,-144.6152,180,0,0.048313,-144.5922,180,0,0.010000,-144.5998,180,0,0.000000,-144.5821,180,0,0.010000
1284,-144.5755,180,0,0.010000,-144.1578,180,0,0.245692,-144.6060,180,0,0.048199,-144.5893,180,0,0.010000,-144.6191,180,0,0.000000,-144.5857,180,0,0.010000
1285,-144.6892,180,0,0.010000,-144.2027,180,0,0.245424,-144.6075,180,0,0.048085,-144.5657,180,0,0.010000,-144.5691,180,0,0.000000,-144.4996,180,0,0.010000
1286,-144.6045,180,0,0.010000,-144.1840,180,0,0.245155,-144.5103,180,0,0.047972,-144.5877,180,0,0.010000,-144.5629,180,0,0.000000,-144.5936,180,0,0.010000
1287,-144.6814,180,0,0.010000,-144.2110,180,0,0.244888,-144.6173,180,0,0.047859,-144.5627,180,0,0.010000,-144.6258,180,0,0.000000,-144.5965,180,0,0.010000
1288,-144.6706,180,0,0.010000,-144.2049,180,0,0.244620,-144.6156,180,0,0.047746,-144.5683,180,0,0.010000,-144.5545,180,0,0.000000,-144.6045,180,0,0.010000
1289,-144.6238,180,0,0.010000,-144.1983,180,0,0.244353,-144.5767,180,0,0.047633,-144.5867,180,0,0.010000,-144.6068,180,0,0.000000,-144.6048,180,0,0.010000
1290,-144.4642,180,0,0.010000,-144.1580,180,0,0.244086,-144.5489,180,0,0.047521,-144.6099,180,0,0.010000,-144.5312,180,0,0.000000,-144.5265,180,0,0.010000
1291,-144.6010,180,0,0.010000,-144.2112,180,0,0.243819,-144.5830,180,0,0.047409,-144.5478,180,0,0.010000,-144.6346,180,0,0.000000,-144.6369,180,0,0.010000
1292,-144.5188,180,0,0.010000,-144.2488,180,0,0.243553,-144.5580,180,0,0.047297,-144.5510,180,0,0.010000,-144.6085,180,0,0.000000,-144.5663,180,0,0.010000
1293,-144.6034,180,0,0.010000,-144.1481,180,0,0.243287,-144.5616,180,0,0.047185,-144.5996,180,0,0.010000,-144.5343,180,0,0.000000,-144.5106,180,0,0.010000
1294,-144.6306,180,0,0.010000,-144.1829,180,0,0.243021,-144.5917,180,0,0.047074,-144.5401,180,0,0.010000,-144.5331,180,0,0.000000,-144.5846,180,0,0.010000
1295,-144.5616,180,0,0.010000,-144.2014,180,0,0.242755,-144.5908,180,0,0.046963,-144.5300,180,0,0.010000,-144.6136,180,0,0.000000,-144.5337,180,0,0.010000
1296,-144.5340,180,0,0.010000,-144.1281,180,0,0.242490,-144.4736,180,0,0.046852,-144.6186,180,0,0.010000,-144.6032,180,0,0.000000,-144.5801,180,0,0.010000
1297,-144.6015,180,0,0.010000,-144.2036,180,0,0.242225,-144.5882,180,0,0.046742,-144.5588,180,0,0.010000,-144.4997,180,0,0.000000,-144.5339,180,0,0.010000
1298,-144.5850,180,0,0.010000,-144.2269,180,0,0.241960,-144.5656,180,0,0.046631,-144.5864,180,0,0.010000,-144.6053,180,0,0.000000,-144.5917,180,0,0.010000
1299,-144.5108,180,0,0.010000,-144.1471,180,0,0.241696,-144.5179,180,0,0.046521,-144.5696,180,0,0.010000,-144.5201,180,0,0.000000,-144.5553,180,0,0.010000
1300,-144.5117,180,0,0.010000,-144.2020,180,0,0.241432,-144.6169,180,0,0.046412,-144.6091,180,0,0.010000,-144.5686,180,0,0.000000,-144.5790,180,0,0.010000
1301,-144.5439,180,0,0.010000,-144.1557,180,0,0.241168,-144.6396,180,0,0.046302,-144.6109,180,0,0.010000,-144.5430,180,0,0.000000,-144.5552,180,0,0.010000
1302,-144.5712,180,0,0.010000,-144.1714,180,0,0.240905,-144.6507,180,0,0.046193,-144.5650,180,0,0.010000,-144.6348,180,0,0.000000,-144.6054,180,0,0.010000
1303,-144.6151,180,0,0.010000,-144.1578,180,0,0.240641,-144.6173,180,0,0.046084,-144.5834,180,0,0.010000,-144.5801,180,0,0.000000,-144.5801,180,0,0.010000
1304,-144.6913,180,0,0.010000,-144.2115,180,0,0.240378,-144.5463,180,0,0.045975,-144.5989,180,0,0.010000,-144.5667,180,0,0.000000,-144.5716,180,0,0.010000
1305,-144.5957,180,0,0.010000,-144.1660,180,0,0.240116,-144.5387,180,0,0.045867,-144.5659,180,0,0.010000,-144.5506,180,0,0.000000,-144.5547,180,0,0.010000
1306,-144.5990,180,0,0.010000,-144.1302,180,0,0.239853,-144.5919,180,0,0.045759,-144.5848,180,0,0.010000,-144.5892,180,0,0.000000,-144.5497,180,0,0.010000
